idAmazon,idGoogleBase,title,Googlename,class
b000ixvqk2,http://www.google.com/base/feeds/snippets/2284241765475162173,civilization iv warlords (mac),civilization iv warlords expansion for mac,matching
b000fjs8sc,http://www.google.com/base/feeds/snippets/65578552457551022,clickart 1.2 million dvd 2006 by broderbund,encore software 10466 - clickart 1.2 million dvd 2006 by broderbund,matching
b000p49vis,http://www.google.com/base/feeds/snippets/17360430673200796553,middle school success essentials,topics entertainment middle school success essentials,matching
b000egoe9s,http://www.google.com/base/feeds/snippets/450727896245374226,adventure workshop preschool (jewel case),encore software 10538 - adventure workshop preschool 7 by the learning company,matching
b000ofnri8,http://www.google.com/base/feeds/snippets/12244614697089679523,adobe creative suite cs3 production premium upgrade,production prem cs3 mac upgrad,matching
b000ofnri8,http://www.google.com/base/feeds/snippets/2217167988787223405,adobe creative suite cs3 production premium upgrade,adobe cs3 production premium upgrade,matching
b000ofnri8,http://www.google.com/base/feeds/snippets/10044826638425571623,adobe creative suite cs3 production premium upgrade,production prem cs3 mac upgrad,matching
b00081i6ji,http://www.google.com/base/feeds/snippets/18411096849519146392,adobe photoshop cs2 (mac) [old version],adobe systems inc 13102124 adobe photoshop cs 2 mac os x v.10.2.8 to 10.3,matching
b000h25yoi,http://www.google.com/base/feeds/snippets/17357728675180341663,print shop 22 deluxe,encore inc print shop 22 deluxe,matching
b000b85aag,http://www.google.com/base/feeds/snippets/2233807276870300519,iris readiris pro 11.0 (mac),iris readiris pro 11 mac ocr,matching
b0000vmim2,http://www.google.com/base/feeds/snippets/17335686828900761528,chessmaster 9000 (mac),feral interactive limited chessmaster 9000,matching
b0000vmim2,http://www.google.com/base/feeds/snippets/15283790763832398825,chessmaster 9000 (mac),chessmaster 9000: feral interactive,matching
b000ndib82,http://www.google.com/base/feeds/snippets/4058027556169196919,illustrator cs3 13 mac ed 1u,adobe illustrator cs3 for mac academic,matching
b000lrdlia,http://www.google.com/base/feeds/snippets/4142751275091158911,star wars empire at war (intel only macs),aspyr star wars empire at war,matching
b000lrdlia,http://www.google.com/base/feeds/snippets/13830033675761129549,star wars empire at war (intel only macs),star wars empire at war (mac intel),matching
b000kipk02,http://www.google.com/base/feeds/snippets/3911347389465432711,acrobat pro 8 mac ed 1u cd,adobe acrobat v8.0 professional for mac academic,matching
b00007eegy,http://www.google.com/base/feeds/snippets/3997486488729671932,mariner calc speadsheet (mac),mariner calc spreadsheet software,matching
b000bs5icq,http://www.google.com/base/feeds/snippets/4295762370065792405,diner dash (pc & mac),brighter minds diner dash,matching
b000gcgqd2,http://www.google.com/base/feeds/snippets/6490413833919329208,marketcircle daylite v3.0 (mac),marketcircle daylite 3 customer relationship management crm,matching
b000gcgqd2,http://www.google.com/base/feeds/snippets/13759883185832377445,marketcircle daylite v3.0 (mac),daylite v3.0 - marketcircle (mac 10.4 or later),matching
b000o3efrm,http://www.google.com/base/feeds/snippets/4233168214815079628,lego star wars ii: the original trilogy for mac,aspyr lego star wars ii,matching
b000n5meva,http://www.google.com/base/feeds/snippets/4282890852330556387,rollercoaster tycoon 3: soaked,rollercoaster tycoon 3 soaked,matching
b0001g6q2e,http://www.google.com/base/feeds/snippets/6607475390801476875,retrospect 6.0 desktop mac,emc insignia retrospect desktop 6.x,matching
b000csramg,http://www.google.com/base/feeds/snippets/7150077051864937455,microspot interiors (mac),microspot interiors version 3.6,matching
b000qclgqo,http://www.google.com/base/feeds/snippets/6176694480450258174,project x project management software,marware project x project management software,matching
b000hzrlim,http://www.google.com/base/feeds/snippets/6645838516644564026,age of empires iii,ages of empires iii,matching
b000eiau3u,http://www.google.com/base/feeds/snippets/18396389648150219430,microsoft office & windows training professional,microsoft office and windows training professional,matching
b000a2aknu,http://www.google.com/base/feeds/snippets/5520835678868977029,internet cleanup 3.0,allume internet cleanup 3.0,matching
b000mu6mve,http://www.google.com/base/feeds/snippets/5562499905130838466,micromat protogo,micromat techtool protogo,matching
b000edgo2q,http://www.google.com/base/feeds/snippets/7147648211015076337,44 years of the fantastic four,git 44 years of marvel fantastic 4 dvd-rom,matching
b0002itt84,http://www.google.com/base/feeds/snippets/5505866551596188643,rise of nations: gold (mac),destineer rise of nations gold edition,matching
b000e6mjig,http://www.google.com/base/feeds/snippets/4549566074000049896,circus ponies-notebook 2.0 mac os,circus ponies notebook 2.0,matching
b0000c7gep,http://www.google.com/base/feeds/snippets/18343959075631403504,humorous greeting card factory,nova development corp humorous greeting card factory,matching
b0000c7gep,http://www.google.com/base/feeds/snippets/18433413888105089937,humorous greeting card factory,nova development ghw humorous greeting card factory,matching
b000v05f4k,http://www.google.com/base/feeds/snippets/18304228419567401310,panda software antivirus & firewall 2008 - windows,sos aggregation company panda antivirus + firewall 2008 3-user,matching
b000bt559q,http://www.google.com/base/feeds/snippets/3137318477096164629,microsoft visual studio team edition for software testers 2005 w/msdn premium renewal,microsoft 122-00411 - visual studio 2005 team edition for software testers with msdn premium subscription renewal - complete product - programming tool - standard - 1 user(s) - complete product - english - pc- free shipping,matching
b000g6gn2m,http://www.google.com/base/feeds/snippets/4436087621332035022,i transfer dvds 2 ipod edition (win/mac),me too software i transfer dvds 2 ipod,matching
b000edvrtq,http://www.google.com/base/feeds/snippets/14326164391298371952,station access collection,sony pc video game - the station access collection - dvd-rom,matching
b000aa878m,http://www.google.com/base/feeds/snippets/14837029540644805566,agatha christie: and then there were none,agatha christie and then there were none e (pc) tha christi,matching
b0002al1z6,http://www.google.com/base/feeds/snippets/15577341303347278445,brothers in arms: road to hill 30 (dvd-rom),ubisoft brothers in arms: road to hill 30 (pc) thers in ar,matching
b000ep3gei,http://www.google.com/base/feeds/snippets/4837330611493150937,command and conquer generals deluxe dvd-rom (mac),aspyr command and conquer generals deluxe mac,matching
b00009v3nw,http://www.google.com/base/feeds/snippets/16452108546715101414,battlefield 1942: deluxe edition,ea sports battlefield 1942: deluxe edition (pc) game,matching
b0000vyk1o,http://www.google.com/base/feeds/snippets/17409160117322953940,power director 3,cyberlink power director 3,matching
b000ep8oju,http://www.google.com/base/feeds/snippets/17530305432950801722,cosmi rom03558 print perfect clip art deluxe,cosmi print perfect clip art deluxe,matching
b000ecyp0k,http://www.google.com/base/feeds/snippets/3704829860217910239,e frontier poser 6 collector's edition with volume 1 figure pack (mac),allume poser 6 for mac,matching
b000ndib8m,http://www.google.com/base/feeds/snippets/2927219174769865115,adobe illustrator cs3 [mac],adobe illustrator cs3 for mac,matching
b000ndib8m,http://www.google.com/base/feeds/snippets/10834301366840736522,adobe illustrator cs3 [mac],adobe illustrator cs3 (mac),matching
b0002oqy1i,http://www.google.com/base/feeds/snippets/15832790434131694955,microsoft office mac 2004 english 3pk dsp ( 731-01163 ),microsoft office 2004 software suite oem - mac apple & mac software,matching
b000i8od48,http://www.google.com/base/feeds/snippets/3626343668255224722,adobe software acrobat pro upgrd pro-pro mac (adbcd01798mc),adobe acrobat v8.0 professional for mac upgrade,matching
b000dz9yoa,http://www.google.com/base/feeds/snippets/5216541735240789992,quake 4 (mac),aspyr quake iv,matching
b00013wgz8,http://www.google.com/base/feeds/snippets/5168261559363303902,micromat techtool pro 4 (mac),micromat tech tool pro 4.5,matching
b0007sxgn8,http://www.google.com/base/feeds/snippets/13588549604733030954,varmint hunter (jewel case),encore software 33041 - country varmint hunter - win 98 me 2000 xp,matching
b000h27psq,http://www.google.com/base/feeds/snippets/13799844440134110129,hoyle casino 2007,encore software 10673 - hoyle casino 2007 - win 98 me 2000 xp,matching
b000h13a2w,http://www.google.com/base/feeds/snippets/13389337162643628213,3d home architect landscape v.8 by encore software,encore software 10636 - 3d home architect landscape v.8by,matching
b000h13a2w,http://www.google.com/base/feeds/snippets/9946072379807963307,3d home architect landscape v.8 by encore software,3d home architect landscape v.8by encore software,matching
b000h241zg,http://www.google.com/base/feeds/snippets/18399328874850787866,hoyle backgammon jc,encore inc - 10669 - hoyle backgammon,matching
b000h241zg,http://www.google.com/base/feeds/snippets/11611566315397308287,hoyle backgammon jc,encore software 10669 - hoyle backgammon - win 98 me 2000 xp,matching
b0001wn18u,http://www.google.com/base/feeds/snippets/664913958514106734,microsoft excel 2004 (mac),microsoft excel 2004 spreadsheet software - mac apple & mac software,matching
b000fovsei,http://www.google.com/base/feeds/snippets/11117774223029062148,pc hoyle bridge,encore software 10655 - hoyle bridge - win 98 me 2000 xp,matching
b000om8fba,http://www.google.com/base/feeds/snippets/10686405526722482213,corel dvd moviefactory 6.0,corel ulead dvd moviefactory 6 software for windows authoring software,matching
b000hhzie4,http://www.google.com/base/feeds/snippets/11038012533329162078,axis & allies collector's edition,encore software 11430 - axis & allies collectors edition - win 98 me 2000 xp,matching
b000ra5bl6,http://www.google.com/base/feeds/snippets/14007011703509063417,jewels of cleopatra,encore software 11861 - jewels of cleopatra - win xp vista,matching
b000ra5bmk,http://www.google.com/base/feeds/snippets/16908015325729489564,jeopardy! deluxe,encore software 14110 - jeopardy! deluxe - win 2000 xp vista,matching
b000hjott2,http://www.google.com/base/feeds/snippets/16558385795268912766,hoyle 4-pack 2006,encore software 11050 - hoyle 4-pack 2006 - win 98 me 2000 xp,matching
b000exs47y,http://www.google.com/base/feeds/snippets/16633280530608162098,hoyle puzzle & board games,encore software 10569 - hoyle puzzle games 2007 - win 98 me 2000 xp,matching
b0009yx9bo,http://www.google.com/base/feeds/snippets/18395787464051623418,hoyle mahjongg (jewel case),encore 10023 hoyle mahjongg for pc,matching
b0009yx9bo,http://www.google.com/base/feeds/snippets/14640507864355837784,hoyle mahjongg (jewel case),encore software 10023 - hoyle mahjongg (win 98 me 2000 xp),matching
b000jx1kdy,http://www.google.com/base/feeds/snippets/13499930330802525158,scrabble champion edition,encore software 11192 - scrabble champion edition - win 98 me 2000 xp,matching
b000h229d2,http://www.google.com/base/feeds/snippets/14928650794745636736,hoyle kids' games jc,encore software 10671 - hoyle kids games - win 98 me 2000 xp,matching
b0002ibeve,http://www.google.com/base/feeds/snippets/3360196621571367222,cyberchase adventures: carnival chaos and casablanca quest,cyberchase adventures by brighter minds,matching
b000lu89uc,http://www.google.com/base/feeds/snippets/13380169193455086942,hoyle south beach solitaire,encore software 11930 - hoyle south beach solitaire - win 98 me 2000 xp,matching
b000hhvb2w,http://www.google.com/base/feeds/snippets/17476622898499473532,monopoly 3,encore inc monopoly 3,matching
b000hhvb2w,http://www.google.com/base/feeds/snippets/16674697281415587384,monopoly 3,encore software 11280 - monopoly 3 - win 98 me 2000 xp,matching
b000fbgaia,http://www.google.com/base/feeds/snippets/30822033968544493,ca arcserve bkup r11.5 win client vss software snap-shot- prod only,computer associates babwbr1151s33 - brightstor arcserve backup client for vss software snap-shot v.11.5 for windows with service pack 1 - add-on - backup & recovery - 1 server(s) - complete product - standard - multilingual - pc,matching
